"clnt_id","clnt_gender","clnt_age"
"28432",unknown,unknown
"28433",unknown,unknown
"28434",unknown,unknown
"28435",unknown,unknown
"28436",unknown,unknown
"28437",unknown,unknown
"28438",unknown,unknown
"28439",unknown,unknown
"28440",unknown,unknown
"28441",unknown,unknown
"28442",unknown,unknown
"28443",unknown,unknown
"28444",unknown,unknown
"28445",unknown,unknown
"28446",unknown,unknown
"28447",unknown,unknown
"28448",unknown,unknown
"28449",F,"50"
"28450",unknown,unknown
"28451",unknown,unknown
"28452",unknown,unknown
"28453",unknown,unknown
"28454",F,"40"
"28455",unknown,unknown
"28456",F,"30"
"28457",unknown,unknown
"28458",F,"50"
"28459",unknown,unknown
"28460",unknown,unknown
"28461",unknown,unknown
"28462",unknown,unknown
"28463",unknown,unknown
"28464",unknown,unknown
"28465",unknown,unknown
"28466",unknown,unknown
"28467",unknown,unknown
"28468",F,"30"
"28469",unknown,unknown
"28470",unknown,unknown
"28471",unknown,unknown
"28472",unknown,unknown
"28473",unknown,unknown
"28474",unknown,unknown
"28475",F,"40"
"28476",unknown,unknown
"28477",unknown,unknown
"28478",unknown,unknown
"28479",F,"40"
"28480",unknown,unknown
"28481",unknown,unknown
"28482",unknown,unknown
"28483",unknown,unknown
"28484",F,"50"
"28485",unknown,unknown
"28486",F,"30"
"28487",unknown,unknown
"28488",unknown,unknown
"28489",F,"30"
"28490",F,"40"
"28491",F,"40"
"28492",unknown,unknown
"28493",M,"30"
"28494",F,"40"
"28495",unknown,unknown
"28496",unknown,unknown
"28497",unknown,unknown
"28498",unknown,unknown
"28499",unknown,unknown
"28500",unknown,unknown
"28501",F,"40"
"28502",unknown,unknown
"28503",unknown,unknown
"28504",unknown,unknown
"28505",unknown,unknown
"28506",unknown,unknown
"28507",unknown,unknown
"28508",unknown,unknown
"28509",F,"40"
"28510",unknown,unknown
"28511",unknown,unknown
"28512",unknown,unknown
"28513",unknown,unknown
"28514",unknown,unknown
"28515",F,"40"
"28516",F,"60"
"28517",unknown,unknown
"28518",F,"30"
"28519",unknown,unknown
"28520",unknown,unknown
"28521",unknown,unknown
"28522",F,"40"
"28523",F,"40"
"28524",unknown,unknown
"28525",unknown,unknown
"28526",F,"30"
"28527",unknown,unknown
"28528",unknown,unknown
"28529",unknown,unknown
"28530",unknown,unknown
"28531",unknown,unknown
"28532",F,"30"
"28533",unknown,unknown
"28534",unknown,unknown
"28535",unknown,unknown
"28536",F,"40"
"28537",unknown,unknown
"28538",unknown,unknown
"28539",unknown,unknown
"28540",unknown,unknown
"28541",unknown,unknown
"28542",unknown,unknown
"28543",unknown,unknown
"28544",unknown,unknown
"28545",unknown,unknown
"28546",F,"40"
"28547",unknown,unknown
"28548",unknown,unknown
"28549",unknown,unknown
"28550",unknown,unknown
"28551",unknown,unknown
"28552",unknown,unknown
"28553",unknown,unknown
"28554",M,"40"
"28555",unknown,unknown
"28556",unknown,unknown
"28557",unknown,unknown
"28558",unknown,unknown
"28559",unknown,unknown
"28560",unknown,unknown
"28561",unknown,unknown
"28562",unknown,unknown
"28563",unknown,unknown
"28564",unknown,unknown
"28565",unknown,unknown
"28566",unknown,unknown
"28567",F,"40"
"28568",unknown,unknown
"28569",unknown,unknown
"28570",unknown,unknown
"28571",unknown,unknown
"28572",unknown,unknown
"28573",unknown,unknown
"28574",F,"40"
"28575",unknown,unknown
"28576",unknown,unknown
"28577",unknown,unknown
"28578",F,"20"
"28579",unknown,unknown
"28580",F,"20"
"28581",F,"30"
"28582",unknown,unknown
"28583",unknown,unknown
"28584",F,"40"
"28585",unknown,unknown
"28586",unknown,unknown
"28587",unknown,unknown
"28588",F,"40"
"28589",M,"40"
"28590",unknown,unknown
"28591",unknown,unknown
"28592",unknown,unknown
"28593",unknown,unknown
"28594",unknown,unknown
"28595",unknown,unknown
"28596",unknown,unknown
"28597",unknown,unknown
"28598",unknown,unknown
"28599",unknown,unknown
"28600",unknown,unknown
"28601",unknown,unknown
"28602",unknown,unknown
"28603",F,"30"
"28604",unknown,unknown
"28605",unknown,unknown
"28606",F,"50"
"28607",F,"40"
"28608",F,"40"
"28609",unknown,unknown
"28610",unknown,unknown
"28611",unknown,unknown
"28612",unknown,unknown
"28613",unknown,unknown
"28614",unknown,unknown
"28615",M,"40"
"28616",unknown,unknown
"28617",F,"40"
"28618",unknown,unknown
"28619",unknown,unknown
"28620",unknown,unknown
"28621",F,"30"
"28622",unknown,unknown
"28623",unknown,unknown
"28624",unknown,unknown
"28625",unknown,unknown
"28626",unknown,unknown
"28627",unknown,unknown
"28628",unknown,unknown
"28629",unknown,unknown
"28630",unknown,unknown
"28631",unknown,unknown
"28632",unknown,unknown
"28633",unknown,unknown
"28634",unknown,unknown
"28635",unknown,unknown
"28636",unknown,unknown
"28637",unknown,unknown
"28638",unknown,unknown
"28639",unknown,unknown
"28640",unknown,unknown
"28641",unknown,unknown
"28642",unknown,unknown
"28643",unknown,unknown
"28644",unknown,unknown
"28645",F,"30"
"28646",F,"40"
"28647",unknown,unknown
"28648",unknown,unknown
"28649",unknown,unknown
"28650",unknown,unknown
"28651",unknown,unknown
"28652",unknown,unknown
"28653",unknown,unknown
"28654",unknown,unknown
"28655",F,"40"
"28656",unknown,unknown
"28657",unknown,unknown
"28658",unknown,unknown
"28659",unknown,unknown
"28660",F,"40"
"28661",unknown,unknown
"28662",unknown,unknown
"28663",unknown,unknown
"28664",unknown,unknown
"28665",unknown,unknown
"28666",unknown,unknown
"28667",unknown,unknown
"28668",unknown,unknown
"28669",unknown,unknown
"28670",unknown,unknown
"28671",unknown,unknown
"28672",unknown,unknown
"28673",unknown,unknown
"28674",unknown,unknown
"28675",unknown,unknown
"28676",unknown,unknown
"28677",unknown,unknown
"28678",unknown,unknown
"28679",F,"40"
"28680",unknown,unknown
"28681",unknown,unknown
"28682",unknown,unknown
"28683",unknown,unknown
"28684",unknown,unknown
"28685",unknown,unknown
"28686",unknown,unknown
"28687",F,"40"
"28688",F,"50"
"28689",unknown,unknown
"28690",unknown,unknown
"28691",M,"50"
"28692",unknown,unknown
"28693",unknown,unknown
"28694",unknown,unknown
"28695",unknown,unknown
"28696",unknown,unknown
"28697",unknown,unknown
"28698",unknown,unknown
"28699",unknown,unknown
"28700",unknown,unknown
"28701",unknown,unknown
"28702",unknown,unknown
"28703",unknown,unknown
"28704",unknown,unknown
"28705",unknown,unknown
"28706",unknown,unknown
"28707",unknown,unknown
"28708",unknown,unknown
"28709",unknown,unknown
"28710",unknown,unknown
"28711",unknown,unknown
"28712",unknown,unknown
"28713",unknown,unknown
"28714",unknown,unknown
"28715",unknown,unknown
"28716",unknown,unknown
"28717",unknown,unknown
"28718",F,"30"
"28719",unknown,unknown
"28720",unknown,unknown
"28721",unknown,unknown
"28722",unknown,unknown
"28723",unknown,unknown
"28724",unknown,unknown
"28725",unknown,unknown
"28726",unknown,unknown
"28727",unknown,unknown
"28728",F,"30"
"28729",unknown,unknown
"28730",unknown,unknown
"28731",unknown,unknown
"28732",F,"30"
"28733",unknown,unknown
"28734",unknown,unknown
"28735",unknown,unknown
"28736",F,"50"
"28737",unknown,unknown
"28738",unknown,unknown
"28739",unknown,unknown
"28740",unknown,unknown
"28741",unknown,unknown
"28742",unknown,unknown
"28743",unknown,unknown
"28744",unknown,unknown
"28745",unknown,unknown
"28746",unknown,unknown
"28747",unknown,unknown
"28748",unknown,unknown
"28749",unknown,unknown
"28750",unknown,unknown
"28751",unknown,unknown
"28752",unknown,unknown
"28753",unknown,unknown
"28754",unknown,unknown
"28755",unknown,unknown
"28756",unknown,unknown
"28757",unknown,unknown
"28758",unknown,unknown
"28759",unknown,unknown
"28760",unknown,unknown
"28761",unknown,unknown
"28762",unknown,unknown
"28763",unknown,unknown
"28764",unknown,unknown
"28765",unknown,unknown
"28766",unknown,unknown
"28767",unknown,unknown
"28768",unknown,unknown
"28769",unknown,unknown
"28770",M,"50"
"28771",unknown,unknown
"28772",F,"20"
"28773",F,"30"
"28774",unknown,unknown
"28775",unknown,unknown
"28776",unknown,unknown
"28777",unknown,unknown
"28778",unknown,unknown
"28779",unknown,unknown
"28780",unknown,unknown
"28781",unknown,unknown
"28782",F,"50"
"28783",unknown,unknown
"28784",unknown,unknown
"28785",unknown,unknown
"28786",unknown,unknown
"28787",unknown,unknown
"28788",F,"30"
"28789",unknown,unknown
"28790",unknown,unknown
"28791",unknown,unknown
"28792",unknown,unknown
"28793",unknown,unknown
"28794",unknown,unknown
"28795",unknown,unknown
"28796",unknown,unknown
"28797",unknown,unknown
"28798",unknown,unknown
"28799",unknown,unknown
"28800",F,"30"
"28801",unknown,unknown
"28802",unknown,unknown
"28803",unknown,unknown
"28804",F,"30"
"28805",unknown,unknown
"28806",unknown,unknown
"28807",unknown,unknown
"28808",unknown,unknown
"28809",unknown,unknown
"28810",unknown,unknown
"28811",F,"40"
"28812",F,"50"
"28813",unknown,unknown
"28814",unknown,unknown
"28815",unknown,unknown
"28816",unknown,unknown
"28817",unknown,unknown
"28818",unknown,unknown
"28819",unknown,unknown
"28820",unknown,unknown
"28821",F,"30"
"28822",unknown,unknown
"28823",unknown,unknown
"28824",unknown,unknown
"28825",unknown,unknown
"28826",unknown,unknown
"28827",unknown,unknown
"28828",unknown,unknown
"28829",F,"40"
"28830",F,"40"
"28831",unknown,unknown
"28832",F,"30"
"28833",unknown,unknown
"28834",unknown,unknown
"28835",unknown,unknown
"28836",unknown,unknown
"28837",F,"30"
"28838",unknown,unknown
"28839",unknown,unknown
"28840",unknown,unknown
"28841",unknown,unknown
"28842",unknown,unknown
"28843",unknown,unknown
"28844",unknown,unknown
"28845",unknown,unknown
"28846",M,"30"
"28847",unknown,unknown
"28848",unknown,unknown
"28849",unknown,unknown
"28850",unknown,unknown
"28851",unknown,unknown
"28852",unknown,unknown
"28853",unknown,unknown
"28854",unknown,unknown
"28855",unknown,unknown
"28856",unknown,unknown
"28857",unknown,unknown
"28858",unknown,unknown
"28859",unknown,unknown
"28860",unknown,unknown
"28861",F,"30"
"28862",unknown,unknown
"28863",unknown,unknown
"28864",unknown,unknown
"28865",unknown,unknown
"28866",unknown,unknown
"28867",unknown,unknown
"28868",M,"20"
"28869",unknown,unknown
"28870",unknown,unknown
"28871",unknown,unknown
"28872",unknown,unknown
"28873",unknown,unknown
"28874",unknown,unknown
"28875",unknown,unknown
"28876",unknown,unknown
"28877",unknown,unknown
"28878",unknown,unknown
"28879",unknown,unknown
"28880",unknown,unknown
"28881",unknown,unknown
"28882",unknown,unknown
"28883",unknown,unknown
"28884",unknown,unknown
"28885",unknown,unknown
"28886",unknown,unknown
"28887",unknown,unknown
"28888",unknown,unknown
"28889",M,"40"
"28890",F,"40"
"28891",unknown,unknown
"28892",unknown,unknown
"28893",unknown,unknown
"28894",unknown,unknown
"28895",unknown,unknown
"28896",unknown,unknown
"28897",unknown,unknown
"28898",F,"60"
"28899",unknown,unknown
"28900",unknown,unknown
"28901",unknown,unknown
"28902",unknown,unknown
"28903",unknown,unknown
"28904",unknown,unknown
"28905",unknown,unknown
"28906",unknown,unknown
"28907",F,"40"
"28908",unknown,unknown
"28909",unknown,unknown
"28910",unknown,unknown
"28911",unknown,unknown
"28912",unknown,unknown
"28913",unknown,unknown
"28914",unknown,unknown
"28915",unknown,unknown
"28916",unknown,unknown
"28917",F,"40"
"28918",unknown,unknown
"28919",F,"60"
"28920",unknown,unknown
"28921",unknown,unknown
"28922",M,"40"
"28923",unknown,unknown
"28924",unknown,unknown
"28925",unknown,unknown
"28926",unknown,unknown
"28927",unknown,unknown
"28928",unknown,unknown
"28929",unknown,unknown
"28930",unknown,unknown
"28931",unknown,unknown
"28932",unknown,unknown
"28933",unknown,unknown
"28934",unknown,unknown
"28935",unknown,unknown
"28936",M,"40"
"28937",unknown,unknown
"28938",unknown,unknown
"28939",unknown,unknown
"28940",unknown,unknown
"28941",unknown,unknown
"28942",unknown,unknown
"28943",F,"40"
"28944",unknown,unknown
"28945",unknown,unknown
"28946",unknown,unknown
"28947",M,"30"
"28948",unknown,unknown
"28949",unknown,unknown
"28950",unknown,unknown
"28951",M,"40"
"28952",unknown,unknown
"28953",unknown,unknown
"28954",F,"30"
"28955",unknown,unknown
"28956",F,"30"
"28957",unknown,unknown
"28958",unknown,unknown
"28959",F,"40"
"28960",unknown,unknown
"28961",unknown,unknown
"28962",unknown,unknown
"28963",F,"40"
"28964",F,"40"
"28965",unknown,unknown
"28966",unknown,unknown
"28967",F,"30"
"28968",F,"40"
"28969",unknown,unknown
"28970",unknown,unknown
"28971",F,"30"
"28972",F,"50"
"28973",unknown,unknown
"28974",F,"20"
"28975",unknown,unknown
"28976",unknown,unknown
"28977",unknown,unknown
"28978",M,"40"
"28979",unknown,unknown
"28980",unknown,unknown
"28981",unknown,unknown
"28982",unknown,unknown
"28983",F,"40"
"28984",unknown,unknown
"28985",F,"30"
"28986",unknown,unknown
"28987",unknown,unknown
"28988",unknown,unknown
"28989",F,"40"
"28990",unknown,unknown
"28991",unknown,unknown
"28992",unknown,unknown
"28993",unknown,unknown
"28994",unknown,unknown
"28995",unknown,unknown
"28996",unknown,unknown
"28997",unknown,unknown
"28998",unknown,unknown
"28999",unknown,unknown
"29000",unknown,unknown
"29001",F,"40"
"29002",unknown,unknown
"29003",unknown,unknown
"29004",unknown,unknown
"29005",unknown,unknown
"29006",unknown,unknown
"29007",unknown,unknown
"29008",unknown,unknown
"29009",unknown,unknown
"29010",unknown,unknown
"29011",unknown,unknown
"29012",unknown,unknown
"29013",unknown,unknown
"29014",unknown,unknown
"29015",unknown,unknown
"29016",unknown,unknown
"29017",unknown,unknown
"29018",unknown,unknown
"29019",unknown,unknown
"29020",unknown,unknown
"29021",unknown,unknown
"29022",unknown,unknown
"29023",unknown,unknown
"29024",unknown,unknown
"29025",unknown,unknown
"29026",F,"40"
"29027",unknown,unknown
"29028",F,"40"
"29029",M,"30"
"29030",unknown,unknown
"29031",unknown,unknown
"29032",unknown,unknown
"29033",unknown,unknown
"29034",unknown,unknown
"29035",unknown,unknown
"29036",unknown,unknown
"29037",unknown,unknown
"29038",unknown,unknown
"29039",M,"40"
"29040",unknown,unknown
"29041",F,"30"
"29042",F,"30"
"29043",unknown,unknown
"29044",unknown,unknown
"29045",F,"20"
"29046",unknown,unknown
"29047",unknown,unknown
"29048",unknown,unknown
"29049",unknown,unknown
"29050",unknown,unknown
"29051",unknown,unknown
"29052",unknown,unknown
"29053",unknown,unknown
"29054",unknown,unknown
"29055",unknown,unknown
"29056",F,"30"
"29057",F,"30"
"29058",unknown,unknown
"29059",unknown,unknown
"29060",unknown,unknown
"29061",unknown,unknown
"29062",unknown,unknown
"29063",unknown,unknown
"29064",unknown,unknown
"29065",unknown,unknown
"29066",unknown,unknown
"29067",unknown,unknown
"29068",unknown,unknown
"29069",F,"30"
"29070",unknown,unknown
"29071",unknown,unknown
"29072",F,"50"
"29073",F,"40"
"29074",unknown,unknown
"29075",F,"50"
"29076",M,"20"
"29077",unknown,unknown
"29078",unknown,unknown
"29079",unknown,unknown
"29080",unknown,unknown
"29081",unknown,unknown
"29082",F,"30"
"29083",unknown,unknown
"29084",unknown,unknown
"29085",unknown,unknown
"29086",F,"50"
"29087",unknown,unknown
"29088",unknown,unknown
"29089",unknown,unknown
"29090",unknown,unknown
"29091",F,"40"
"29092",unknown,unknown
"29093",unknown,unknown
"29094",unknown,unknown
"29095",unknown,unknown
"29096",unknown,unknown
"29097",unknown,unknown
"29098",unknown,unknown
"29099",unknown,unknown
"29100",unknown,unknown
"29101",unknown,unknown
"29102",F,"30"
"29103",unknown,unknown
"29104",unknown,unknown
"29105",unknown,unknown
"29106",M,"60"
"29107",unknown,unknown
"29108",unknown,unknown
"29109",unknown,unknown
"29110",F,"40"
"29111",unknown,unknown
"29112",unknown,unknown
"29113",F,"20"
"29114",unknown,unknown
"29115",unknown,unknown
"29116",F,"50"
"29117",unknown,unknown
"29118",F,"30"
"29119",F,"40"
"29120",unknown,unknown
"29121",unknown,unknown
"29122",unknown,unknown
"29123",unknown,unknown
"29124",unknown,unknown
"29125",unknown,unknown
"29126",F,"40"
"29127",unknown,unknown
"29128",unknown,unknown
"29129",unknown,unknown
"29130",unknown,unknown
"29131",unknown,unknown
"29132",unknown,unknown
"29133",unknown,unknown
"29134",unknown,unknown
"29135",unknown,unknown
"29136",F,"30"
"29137",unknown,unknown
"29138",F,"40"
"29139",unknown,unknown
"29140",unknown,unknown
"29141",unknown,unknown
"29142",unknown,unknown
"29143",unknown,unknown
"29144",unknown,unknown
"29145",unknown,unknown
"29146",unknown,unknown
"29147",unknown,unknown
"29148",F,"40"
"29149",unknown,unknown
"29150",unknown,unknown
"29151",unknown,unknown
"29152",unknown,unknown
"29153",unknown,unknown
"29154",unknown,unknown
"29155",unknown,unknown
"29156",unknown,unknown
"29157",unknown,unknown
"29158",unknown,unknown
"29159",M,"30"
"29160",unknown,unknown
"29161",unknown,unknown
"29162",unknown,unknown
"29163",unknown,unknown
"29164",unknown,unknown
"29165",M,"40"
"29166",F,"40"
"29167",F,"30"
"29168",unknown,unknown
"29169",unknown,unknown
"29170",F,"40"
"29171",unknown,unknown
"29172",F,"20"
"29173",unknown,unknown
"29174",unknown,unknown
"29175",unknown,unknown
"29176",unknown,unknown
"29177",unknown,unknown
"29178",unknown,unknown
"29179",unknown,unknown
"29180",unknown,unknown
"29181",unknown,unknown
"29182",unknown,unknown
"29183",M,"20"
"29184",unknown,unknown
"29185",unknown,unknown
"29186",unknown,unknown
"29187",unknown,unknown
"29188",unknown,unknown
"29189",unknown,unknown
"29190",unknown,unknown
"29191",unknown,unknown
"29192",unknown,unknown
"29193",F,"50"
"29194",unknown,unknown
"29195",unknown,unknown
"29196",unknown,unknown
"29197",F,"40"
"29198",F,"30"
"29199",F,"60"
"29200",unknown,unknown
"29201",unknown,unknown
"29202",unknown,unknown
"29203",unknown,unknown
"29204",unknown,unknown
"29205",unknown,unknown
"29206",unknown,unknown
"29207",unknown,unknown
"29208",unknown,unknown
"29209",unknown,unknown
"29210",unknown,unknown
"29211",unknown,unknown
"29212",unknown,unknown
"29213",unknown,unknown
"29214",unknown,unknown
"29215",unknown,unknown
"29216",unknown,unknown
"29217",unknown,unknown
"29218",F,"30"
"29219",unknown,unknown
"29220",unknown,unknown
"29221",unknown,unknown
"29222",unknown,unknown
"29223",unknown,unknown
"29224",unknown,unknown
"29225",unknown,unknown
"29226",unknown,unknown
"29227",unknown,unknown
"29228",unknown,unknown
"29229",unknown,unknown
"29230",M,"60"
"29231",F,"50"
"29232",unknown,unknown
"29233",F,"50"
"29234",unknown,unknown
"29235",unknown,unknown
"29236",F,"40"
"29237",unknown,unknown
"29238",unknown,unknown
"29239",unknown,unknown
"29240",unknown,unknown
"29241",unknown,unknown
"29242",unknown,unknown
"29243",unknown,unknown
"29244",unknown,unknown
"29245",unknown,unknown
"29246",unknown,unknown
"29247",unknown,unknown
"29248",unknown,unknown
"29249",unknown,unknown
"29250",unknown,unknown
"29251",unknown,unknown
"29252",unknown,unknown
"29253",unknown,unknown
"29254",unknown,unknown
"29255",unknown,unknown
"29256",unknown,unknown
"29257",unknown,unknown
"29258",M,"30"
"29259",unknown,unknown
"29260",unknown,unknown
"29261",unknown,unknown
"29262",unknown,unknown
"29263",F,"30"
"29264",unknown,unknown
"29265",unknown,unknown
"29266",unknown,unknown
"29267",unknown,unknown
"29268",unknown,unknown
"29269",unknown,unknown
"29270",unknown,unknown
"29271",unknown,unknown
"29272",unknown,unknown
"29273",unknown,unknown
"29274",unknown,unknown
"29275",F,"40"
"29276",unknown,unknown
"29277",unknown,unknown
"29278",unknown,unknown
"29279",unknown,unknown
"29280",unknown,unknown
"29281",unknown,unknown
"29282",unknown,unknown
"29283",unknown,unknown
"29284",unknown,unknown
"29285",unknown,unknown
"29286",unknown,unknown
"29287",unknown,unknown
"29288",F,"30"
"29289",unknown,unknown
"29290",unknown,unknown
"29291",unknown,unknown
"29292",unknown,unknown
"29293",unknown,unknown
"29294",unknown,unknown
"29295",unknown,unknown
"29296",unknown,unknown
"29297",unknown,unknown
"29298",unknown,unknown
"29299",unknown,unknown
"29300",unknown,unknown
"29301",unknown,unknown
"29302",unknown,unknown
"29303",unknown,unknown
"29304",unknown,unknown
"29305",unknown,unknown
"29306",unknown,unknown
"29307",F,"30"
"29308",unknown,unknown
"29309",unknown,unknown
"29310",F,"50"
"29311",unknown,unknown
"29312",unknown,unknown
"29313",unknown,unknown
"29314",unknown,unknown
"29315",unknown,unknown
"29316",unknown,unknown
"29317",unknown,unknown
"29318",unknown,unknown
"29319",unknown,unknown
"29320",unknown,unknown
"29321",unknown,unknown
"29322",unknown,unknown
"29323",unknown,unknown
"29324",unknown,unknown
"29325",F,"30"
"29326",unknown,unknown
"29327",unknown,unknown
"29328",unknown,unknown
"29329",F,"20"
"29330",F,"10"
"29331",unknown,unknown
"29332",unknown,unknown
"29333",unknown,unknown
"29334",unknown,unknown
"29335",unknown,unknown
"29336",unknown,unknown
"29337",unknown,unknown
"29338",unknown,unknown
"29339",M,"10"
"29340",F,"40"
"29341",unknown,unknown
"29342",F,"40"
"29343",unknown,unknown
"29344",unknown,unknown
"29345",unknown,unknown
"29346",unknown,unknown
"29347",unknown,unknown
"29348",unknown,unknown
"29349",unknown,unknown
"29350",unknown,unknown
"29351",unknown,unknown
"29352",unknown,unknown
"29353",unknown,unknown
"29354",unknown,unknown
"29355",F,"30"
"29356",unknown,unknown
"29357",unknown,unknown
"29358",M,"40"
"29359",unknown,unknown
"29360",unknown,unknown
"29361",unknown,unknown
"29362",unknown,unknown
"29363",F,"30"
"29364",unknown,unknown
"29365",unknown,unknown
"29366",unknown,unknown
"29367",unknown,unknown
"29368",unknown,unknown
"29369",unknown,unknown
"29370",M,"30"
"29371",unknown,unknown
"29372",unknown,unknown
"29373",unknown,unknown
"29374",F,"40"
"29375",unknown,unknown
"29376",F,"40"
"29377",F,"30"
"29378",M,"30"
"29379",unknown,unknown
"29380",unknown,unknown
"29381",unknown,unknown
"29382",unknown,unknown
"29383",unknown,unknown
"29384",unknown,unknown
"29385",unknown,unknown
"29386",unknown,unknown
"29387",unknown,unknown
"29388",unknown,unknown
"29389",F,"30"
"29390",unknown,unknown
"29391",unknown,unknown
"29392",F,"40"
"29393",unknown,unknown
"29394",unknown,unknown
"29395",unknown,unknown
"29396",unknown,unknown
"29397",unknown,unknown
"29398",unknown,unknown
"29399",unknown,unknown
"29400",unknown,unknown
"29401",unknown,unknown
"29402",M,"40"
"29403",unknown,unknown
"29404",unknown,unknown
"29405",unknown,unknown
"29406",unknown,unknown
"29407",unknown,unknown
"29408",unknown,unknown
"29409",unknown,unknown
"29410",unknown,unknown
"29411",unknown,unknown
"29412",unknown,unknown
"29413",unknown,unknown
"29414",unknown,unknown
"29415",unknown,unknown
"29416",unknown,unknown
"29417",unknown,unknown
"29418",unknown,unknown
"29419",unknown,unknown
"29420",unknown,unknown
"29421",unknown,unknown
"29422",unknown,unknown
"29423",unknown,unknown
"29424",unknown,unknown
"29425",unknown,unknown
"29426",unknown,unknown
"29427",unknown,unknown
"29428",unknown,unknown
"29429",unknown,unknown
"29430",unknown,unknown
"29431",unknown,unknown
"29432",unknown,unknown
"29433",unknown,unknown
"29434",unknown,unknown
"29435",unknown,unknown
"29436",unknown,unknown
"29437",M,"50"
"29438",unknown,unknown
"29439",unknown,unknown
"29440",unknown,unknown
"29441",unknown,unknown
"29442",unknown,unknown
"29443",unknown,unknown
"29444",F,"50"
"29445",unknown,unknown
"29446",unknown,unknown
"29447",unknown,unknown
"29448",M,"20"
"29449",unknown,unknown
"29450",unknown,unknown
"29451",unknown,unknown
"29452",unknown,unknown
"29453",unknown,unknown
"29454",unknown,unknown
"29455",F,"40"
"29456",F,"30"
"29457",unknown,unknown
"29458",unknown,unknown
"29459",F,"40"
"29460",unknown,unknown
"29461",F,"40"
"29462",unknown,unknown
"29463",unknown,unknown
"29464",unknown,unknown
"29465",F,"40"
"29466",unknown,unknown
"29467",unknown,unknown
"29468",M,"30"
"29469",F,"50"
"29470",unknown,unknown
"29471",F,"30"
"29472",unknown,unknown
"29473",unknown,unknown
"29474",unknown,unknown
"29475",unknown,unknown
"29476",unknown,unknown
"29477",unknown,unknown
"29478",unknown,unknown
"29479",unknown,unknown
"29480",unknown,unknown
"29481",M,"50"
"29482",unknown,unknown
"29483",unknown,unknown
"29484",unknown,unknown
"29485",F,"20"
"29486",unknown,unknown
"29487",unknown,unknown
"29488",unknown,unknown
"29489",unknown,unknown
"29490",unknown,unknown
"29491",unknown,unknown
"29492",unknown,unknown
"29493",unknown,unknown
"29494",unknown,unknown
"29495",unknown,unknown
"29496",unknown,unknown
"29497",unknown,unknown
"29498",unknown,unknown
"29499",unknown,unknown
"29500",unknown,unknown
"29501",unknown,unknown
"29502",unknown,unknown
"29503",unknown,unknown
"29504",unknown,unknown
"29505",unknown,unknown
"29506",F,"50"
"29507",unknown,unknown
"29508",unknown,unknown
"29509",unknown,unknown
"29510",unknown,unknown
"29511",unknown,unknown
"29512",unknown,unknown
"29513",F,"30"
"29514",unknown,unknown
"29515",unknown,unknown
"29516",unknown,unknown
"29517",unknown,unknown
"29518",unknown,unknown
"29519",unknown,unknown
"29520",unknown,unknown
"29521",M,"40"
"29522",unknown,unknown
"29523",unknown,unknown
"29524",F,"40"
"29525",unknown,unknown
"29526",unknown,unknown
"29527",F,"30"
"29528",unknown,unknown
"29529",unknown,unknown
"29530",M,"30"
"29531",F,"40"
"29532",unknown,unknown
"29533",F,"30"
"29534",unknown,unknown
"29535",unknown,unknown
"29536",unknown,unknown
"29537",unknown,unknown
"29538",unknown,unknown
"29539",unknown,unknown
"29540",unknown,unknown
"29541",unknown,unknown
"29542",F,"30"
"29543",unknown,unknown
"29544",unknown,unknown
"29545",unknown,unknown
"29546",unknown,unknown
"29547",unknown,unknown
"29548",unknown,unknown
"29549",unknown,unknown
"29550",unknown,unknown
"29551",unknown,unknown
"29552",unknown,unknown
"29553",unknown,unknown
"29554",unknown,unknown
"29555",unknown,unknown
"29556",unknown,unknown
"29557",unknown,unknown
"29558",unknown,unknown
"29559",unknown,unknown
"29560",unknown,unknown
"29561",unknown,unknown
"29562",unknown,unknown
"29563",unknown,unknown
"29564",unknown,unknown
"29565",unknown,unknown
"29566",unknown,unknown
"29567",unknown,unknown
"29568",unknown,unknown
"29569",unknown,unknown
"29570",unknown,unknown
"29571",unknown,unknown
"29572",unknown,unknown
"29573",unknown,unknown
"29574",unknown,unknown
"29575",unknown,unknown
"29576",unknown,unknown
"29577",unknown,unknown
"29578",unknown,unknown
"29579",unknown,unknown
"29580",F,"30"
"29581",F,"50"
"29582",unknown,unknown
"29583",unknown,unknown
"29584",unknown,unknown
"29585",unknown,unknown
"29586",unknown,unknown
"29587",unknown,unknown
"29588",unknown,unknown
"29589",unknown,unknown
"29590",unknown,unknown
"29591",unknown,unknown
"29592",unknown,unknown
"29593",F,"40"
"29594",unknown,unknown
"29595",unknown,unknown
"29596",unknown,unknown
"29597",unknown,unknown
"29598",unknown,unknown
"29599",unknown,unknown
"29600",unknown,unknown
"29601",unknown,unknown
"29602",unknown,unknown
"29603",unknown,unknown
"29604",unknown,unknown
"29605",F,"30"
"29606",F,"50"
"29607",F,"40"
"29608",unknown,unknown
"29609",unknown,unknown
"29610",unknown,unknown
"29611",unknown,unknown
"29612",unknown,unknown
"29613",unknown,unknown
"29614",unknown,unknown
"29615",unknown,unknown
"29616",F,"20"
"29617",unknown,unknown
"29618",unknown,unknown
"29619",unknown,unknown
"29620",unknown,unknown
"29621",unknown,unknown
"29622",unknown,unknown
"29623",unknown,unknown
"29624",unknown,unknown
"29625",M,"40"
"29626",unknown,unknown
"29627",unknown,unknown
"29628",unknown,unknown
