id,is_iceberg
ac9eb453,0.956967
90076078,0.8828558
2cc7deb1,1.3271e-17
8a1d8803,0.68257856
ed549ef5,0.0066465223
52f93bc4,0.16720755
87b26c7e,2.2097157e-07
8b4b736a,0.96022815
51f1f1c1,0.68179804
7ccb045d,0.9164011
fc6879b6,0.17977521
af01f762,1.459866e-07
95e519dd,0.9518008
7e83b19b,0.9290821
a14f35c8,0.46101204
a61cadc3,0.75784594
1b769b14,0.9127977
80c3cbdb,0.002590872
843612fe,8.52083e-14
59fcb7e0,0.99730325
529593d3,0.9697659
5898a695,0.7683658
081c5fef,0.9986413
517c5fab,5.287116e-06
4daf7af0,0.029224692
85b02f43,0.7121531
2773053c,0.5565289
8fbc896a,0.40063387
3d6d6648,0.9050487
bb671f69,0.94084597
5332d0ac,0.8261978
efdf6eff,4.585424e-11
1f3e21c9,0.98251224
4060450c,0.9663341
1cd8282a,0.9976961
22807879,0.33826604
a30f4fb7,0.0002016957
2560cee9,0.026194196
f85dfff6,0.7023102
6fe4f47e,0.7625968
69d6387a,0.847121
98842917,0.93567324
fcc96959,0.9811507
7e26baf0,0.96016836
4d609734,1.1456091e-08
c96d08d2,0.82310104
11b14d14,0.9992066
22b68133,0.41166893
65cb30aa,0.74724287
80967ba7,0.9999975
b54aef48,0.96402454
020dfbda,0.79925096
4de9c502,0.60972625
e9f4af18,0.76328844
04c7c4f2,0.8814523
1ffbf411,0.63985175
cc57c57b,0.0042119087
15373a40,0.9915388
a992225a,0.99760264
fbaf302b,0.8337734
8339a6ca,0.8385672
29d824f7,0.47961065
659f11a0,0.7045518
88fb9b4e,0.9869027
db2d689d,0.108277224
18da6fdd,0.85074526
0c16c0ce,1.4410291e-13
7b7da3de,0.76732737
a44e0e0f,0.16554841
490e3fb1,6.168065e-08
0ffe1475,0.7245846
27efabd7,0.004067583
3dcdfda3,0.7711176
637da450,0.9372204
16b64b9d,0.045227565
c76b1927,0.64576226
9126c78e,0.7945423
ceea2fdf,0.50450796
371c75e1,6.535226e-11
dd09f50d,0.92887706
73674456,0.8370255
68d33c24,0.93414456
f703b77f,0.9987066
732d6b4f,0.9965868
5085b269,0.6116554
f42e8155,0.4344381
7fd58dbd,0.720842
22666426,0.29893988
4bae16b9,0.98449254
a5953b7b,0.00011116843
720ddece,0.86846143
e4fc697d,0.7297851
e2e1df27,0.70975745
42a1cc87,0.72664833
7cd4c795,0.72872174
912c11aa,0.107629724
619f82b2,0.9258842
a883693e,0.0009106242
6b810953,0.8501289
7b8ec14a,0.0075385137
ce40c72a,0.7644777
88d0e09f,0.22442101
5be97bce,0.107940555
26014fd2,1.1501683e-14
278008b7,0.8745443
e8cf967c,0.014084807
7045bc53,0.38135058
da9cbaf4,0.08484406
8d656494,0.999597
c55988d0,0.8846255
780e1171,0.6875313
13a31d5e,0.25695795
1883e583,0.725079
5ee65141,0.15680555
260e1d2e,0.97601295
c874b041,0.026344905
04f5386e,0.7781502
e575d0c0,0.0431635
44d63bf6,4.170658e-15
5c4e9b0b,0.00808191
eebcc3b6,0.9930219
2f33c31e,0.20717986
28f5f216,0.65361935
bb368d74,0.22200547
9dd66aea,0.98985505
bf89449d,0.21410201
de1b8020,0.81811386
e9af758d,0.21946782
64022bd4,0.95362306
526789d8,0.0074819764
09025dbe,1.5736832e-07
115c6134,0.59566414
ce6aa2b2,0.64592385
b80c3064,0.1949359
4e2762bd,0.9999758
364242f4,0.7229173
bd3a96f4,0.77601606
73d09bf9,8.629616e-13
86937a8c,0.8238592
0969a0e4,0.9999999
cfa4c867,0.01742485
da1e5985,4.151656e-12
dd22bfc6,0.97385865
2fa1cecb,0.96449083
4fde6327,0.7559586
4457c5ae,0.8678509
ad27be49,0.97644717
ba21ffbe,0.38927817
abd65309,0.20073533
6e3587f9,0.5198748
0e02c37f,0.99780935
b3fbf138,0.32101348
5d494001,0.72879916
d5d660bf,7.6978857e-10
e4b67cb7,0.6828756
2fbc6b02,0.8988826
3ca0c3b2,0.8241427
7af13b7c,0.00012392923
382198f0,0.00039735573
cdc5c9ed,6.7407885e-14
cca129c4,0.47561732
be9a6bea,0.13247462
0c2b9434,1.0
15e0def7,0.049994137
c193ae99,0.7946854
42ec7df2,0.98453856
917300c1,0.6795189
29e487c8,0.81098026
ff66dfbd,0.6819437
1dfbef19,0.88388354
ef8d5737,2.2188137e-06
5ac62625,0.046256803
9eda83f8,0.6107147
c5ff45a7,1.0
8b031162,0.6982616
11fa3e76,0.84221804
93da94f9,0.69756615
68e53103,0.782908
dc0dc7fe,0.7596879
24e94921,0.9999976
d392087f,0.9999956
f5e7a1bc,0.9133958
7b42399c,0.9916135
9e2f2501,0.99673367
88f7c9f8,0.756207
889ea184,0.9456956
5e0d7a22,3.0307348e-18
80042bdf,0.9995709
077b6c68,0.1021163
006369ec,0.10774471
0ef3db85,0.9794247
187d1375,0.00010647688
19421236,0.0007906628
36856034,0.97214913
184095a0,0.6878904
cb857d4f,1.3045727e-10
a49f2976,0.751364
c885c8fb,0.38272187
290ad1c1,0.78168607
5da44185,0.21819472
4e1c0f40,0.0035108377
6811f516,0.36713323
c643494a,0.6881142
89b389ae,0.67080766
99f69fae,0.12900522
85ce64f5,0.8258902
f39fda18,0.6433657
62fde645,7.545892e-08
54d976e4,0.79281896
214093ab,0.5374284
9e091904,0.51786417
58524bde,0.9749733
3a7c5aa7,0.016289612
98ff7b84,0.7860468
ba3a611d,0.6885768
3bde5fa5,0.7091788
a0030881,0.7139158
2eb4938c,0.005283699
9a605545,0.98406434
844f2bfa,0.42346936
4d5e1ea0,0.6787645
e4fbfec8,0.3714691
86ce8eca,0.96834654
d52c6043,4.9010945e-11
21c46c83,1.0894888e-15
dfdfb031,0.7604944
35e4aaca,2.3033509e-07
017bcd36,0.0002820193
8ae998ba,0.62362057
6c08a718,0.73085403
a54ad43e,0.8257117
587bf099,0.7742202
b8e4ba9a,3.8550757e-10
d29eff4d,0.9940147
5edb551d,0.101991296
6eec33e0,0.99165183
c2149448,0.5818691
bd81b915,0.7519365
b10b49f8,0.7674975
cf14ef53,0.31088054
c27fdbb6,0.9511458
e4351dd8,0.023722822
1ca3c9ec,0.29957858
2dcccddb,0.77818084
a8c32975,1.838005e-15
d940095f,0.8847635
ca389493,0.00012103911
dbc9cdf1,0.7125739
dbb14840,0.84606993
d52cfd90,0.80515486
b4096333,0.04275231
93e8e5ad,0.9987494
b0dfd29c,0.22577935
cd4b5986,0.82976985
aa3a8108,0.94785875
254d2238,0.81652856
738ee6ba,0.7432441
f5af2459,7.4074926e-13
809b49f3,0.29617015
e3539167,0.7659637
a1f32e74,0.95903873
b348ac39,0.089648835
4db8e0d7,0.06417471
d66d465b,0.6000865
b10d2bbb,0.12710474
01e63d93,1.0
4b7aada2,0.7397535
7583914c,0.73702735
caf59295,0.48901784
4a9404f6,0.99616075
45d719e3,0.5210098
71716a82,0.71352977
5a0dd3ab,0.82732844
c5810d21,0.15548299
f678038a,0.18247229
e3f2411e,0.4610017
070fa8e6,0.48038402
fe6e897a,0.7784677
05f4931b,9.869917e-08
4ce91a00,0.9981281
0246ee0c,0.68248874
d0cd49b0,1.7870968e-09
d0a8b2f0,0.56123954
f108894b,0.98169714
156c5a85,0.9272931
df33d7b2,0.98709285
baa0ec5c,0.04219295
243bac76,0.8786082
72b7819c,0.4801216
3bf4c2f4,1.2714264e-14
70b0d042,0.00015585197
51e2b7ca,0.36358187
0dd1212b,0.5670934
c721c53c,0.0027648637
a9028dea,9.927924e-06
7ce9e776,0.1847802
6578f35d,0.7236034
0ed8cf16,2.4765196e-12
447846f7,0.006359001
0699c09a,0.37632945
d28af579,1.6471027e-05
6569075e,0.8317912
1ab85794,0.9999999
1745f65a,0.85310596
857d0e74,0.73158437
8a24db5a,0.93819237
dbdbfc89,0.8135647
bf742a69,0.4952872
3fa06975,0.24384728
346bee7d,1.5272347e-10
1f0f8e85,0.49203828
65f5a422,4.7022002e-08
ab6e8e04,0.9999826
8c5ec9b8,0.9955597
33f6b29a,0.89416367
0129bddd,0.14017047
914dced2,0.67013466
4e43ed1c,0.77809787
4cabc6b4,0.7368391
8c1e831d,0.39168116
8e7d4626,0.7751454
8f6d47ba,0.7441546
fddd6685,0.68961906
9ab2d11f,0.38001662
d144c4fe,0.99995553
d809a3e5,0.29766706
888e38cf,0.6892745
0cadb51a,0.18648247
a3c247d3,0.60936636
8d866bfd,0.97078955
fc0b7b59,0.60652655
bb58f257,0.33596388
5abd9ea2,1.0
f31369c0,0.020514729
b2df1546,0.99982315
2d955a2f,0.95111024
224f31a7,0.8037702
7354202b,0.06278926
91bdeaa6,0.9337747
4af9acf6,0.058526162
e78ddb82,0.5485565
9c0d19a3,0.8246599
ff042ec1,1.2719026e-13
89f9dbb6,0.0071613877
51062fd7,0.23841026
81fbf318,0.7818877
0226002d,0.024555447
af182c5f,0.6595441
1a49506e,1.2489481e-05
fa530b08,0.000150599
aedf4fac,0.99922156
0ecfc382,0.5402851
6b055252,0.5878379
e84e4298,0.6930491
5cbebe85,0.8113191
f43ac361,0.6625941
4c44148d,0.9166335
d3320ed0,0.7604595
076589f2,0.24940959
ea34a408,0.5979588
60b2a91b,0.7112066
c79f6c3f,0.62080175
dd40e451,0.0002265983
a0bfc4d6,0.010839411
c68e8922,1.3469727e-06
75b9b3d3,2.5266836e-13
09585ae4,0.0055467915
ade05c36,0.6957243
8aa76684,0.82997996
6399fe30,0.80514705
9b7ad695,0.7682572
7f6d3c16,0.5217737
8b5497a2,0.9794058
b61ac08b,0.7720671
70c83161,0.04717528
f41de0c7,0.8075591
01172550,0.014623548
878baaa6,1.0
a71ac38d,0.7995889
3e61c5e1,0.8329023
2d10aadc,0.4368739
b3027c0a,0.008359901
2b76b075,0.9810471
c47fc129,0.8209376
bb478cae,0.69888157
b3c9e845,0.97766805
4b1b2a61,0.08807707
14b311f6,0.7471788
e5c8e775,0.6856866
566c86ca,0.8384497
149b5e89,0.00010944575
f2aaa705,0.018576376
6b7e4a08,0.43026027
ebb4f679,0.8215706
5a17b824,0.367638
2c407095,0.0007910614
93e299b6,0.68328285
dee0c66e,0.68274516
3f9d7570,0.10249462
3be9624f,0.71922874
e9ee98da,0.76248395
e73d6bae,0.0011212913
f0ccd2ed,0.07863088
1a6fd33e,0.4930863
c4be528d,5.276917e-14
9568e398,0.45635465
319842ec,3.091256e-09
6eb11771,0.004832654
f902ef9a,2.5599247e-06
7d324378,0.94910836
1d0c5e40,0.8791
674b40ff,0.70877564
fb24d7d7,0.39435813
bc1540d3,0.947773
6ee01efd,0.79419994
27c82155,0.9851118
b26da393,0.52157146
13a05958,0.6520218
2f077a39,0.00053818483
a6ab4353,0.27268878
518ca536,3.4833695e-07
75f5fe9c,0.9539156
c6e42e94,0.7219576
5f2bae34,0.0056908294
2b6e8231,0.60929704
b37e6922,0.0036441598
08608737,0.058983713
0712e0b2,0.00052169076
acbd4462,0.6443086
16a25321,0.9917223
abb85c83,0.975663
621fc582,0.8168749
2b692382,0.0035870606
fcf645f5,0.998243
8dc77e3e,0.9787041
a6a980c5,0.0005280484
c835f175,0.24013472
4d1fc845,0.72739685
6f2dc077,0.62629443
9ba185f6,0.19727498
4e5f188f,0.38250262
a495efac,0.1282435
1f3d6cbd,0.39725935
0f6372d9,0.65000147
830e6f72,0.99453294
84922e32,0.3010795
b7d95c92,7.505337e-06
18d29c0b,2.066025e-14
d337c39b,4.392017e-07
0fecb752,0.9331498
e59ce961,0.99999046
3131bac2,0.67188877
85cd075b,0.70803267
53eae829,0.6310477
c52d4735,0.06928575
8d0dff4e,5.787276e-05
af396578,0.47678322
81b71a3e,0.026545977
b081a6be,0.17355718
a298e472,0.99999344
2c3040d5,0.9815802
777e918e,0.7185007
8f140837,0.87427276
69e74507,0.8173167
d2fa49dd,0.7524938
e4b8a658,0.84004074
b22b7bb0,0.624562
e28e413d,0.9926692
d79a5b42,0.681209
8d05dd93,0.25486624
655b528c,0.71167254
fef22c11,0.7281484
11ce85c7,0.832439
2abdf225,0.8981004
691e57a6,0.9739501
5edf8257,0.44636285
2e3e6525,0.8312511
5e1e95ef,0.39322078
2d6baf47,0.7173804
ea692aeb,0.00014270253
326ea4da,0.99998057
2c2144a8,0.72344565
995f5f0a,0.71123856
b10fdf53,0.7461654
3dc110b0,0.45880035
1e423da1,0.89251393
e415b627,0.9459022
f905d8be,0.39907396
ebe75960,0.18335976
9887d0d7,0.0851577
d20fc497,0.38031816
57cc8d82,0.31678942
19c1c0a3,0.9565705
bd5242b8,0.0012087034
a93c966a,0.00021096048
69f7ee7c,0.6221126
400c030f,0.99946946
f7cf59db,2.3761655e-07
9057f177,8.562233e-09
f874aa96,0.6934249
3d2b2f65,0.002088976
b1a9889f,0.929242
5638800a,0.911035
6cc3de85,0.77266634
c45a6f9a,2.516511e-05
719dcb55,0.76665604
abc29c67,0.9359907
0d8454bf,0.76994586
da9b4543,1.0864064e-09
f5643fec,0.17930833
d8f178ad,0.4179426
6813bfff,0.64694196
f517bc3c,0.96847063
c1254561,0.28071088
fb1ed800,1.9997671e-05
42cd718d,0.29071486
3a3f1352,0.7888931
531c29eb,1.6781144e-07
f6383a5e,0.8503592
9927fa32,1.9784718e-20
de4e8cd1,0.6685023
0df14296,0.88387614
9604cf33,0.9956567
3ae2ee8a,8.996451e-16
95996594,7.0892366e-07
2908036d,0.6939297
59b96076,0.33365425
1b511fe9,0.6552737
52e0670a,0.9293697
8b045c21,0.15318693
d818079e,0.9497876
0e359c0e,0.0006936927
9f68e110,0.9980921
2257324c,0.9839925
6d5c700c,0.07957941
ac3efb70,0.15476781
c17b7dbe,0.23283947
9cbbe5f8,0.89111924
2f7d1ca6,0.8658048
2a773c6b,0.78135014
4aa51844,0.73624176
50414b6c,0.9999995
fa708c94,0.9787911
4ffb2214,0.9073573
f080f2fd,0.024036745
7686a991,0.73128307
210584fa,0.9996687
314a0c60,0.87658876
652738be,3.0899793e-11
97328fb4,1.0
1ffc4b1b,0.24906917
285775b5,0.99812883
fae7c37d,0.42489955
95faa6e2,0.8351455
2cc92463,0.93042713
be0a4884,0.23504189
0ec6cc07,0.000948864
7addeb4a,0.060806803
7078e35a,0.9764981
00bb722d,0.006244351
fb6d9aaa,0.98382723
8739c78f,0.74508625
b80307d7,0.00026823112
d6aba752,0.9647969
239e313f,2.1124241e-07
71cd2877,0.9222744
b870c6ec,0.36049452
148f600c,0.10249102
f2de5d65,0.23807184
9c48afc7,0.9700824
888d5190,0.65695816
c2d79443,0.9352742
07458d5d,0.85708445
80eedd13,0.002614252
281ec65c,0.0049459673
2d85da71,0.91994554
88e6d0b1,0.52621484
b2bd9d8e,0.88466674
38a978ce,0.8238492
23ff220a,0.22362794
db055794,0.92760926
e1707308,0.9504921
83a3aeef,0.7691034
7e15b042,0.5009958
0bd24025,0.0010907068
ffd5b968,0.029979883
bbbeb3f3,0.28552923
8b8867f6,0.9021851
e194338e,0.7449536
6f151f1d,0.9527741
195dca0c,0.8252029
f53d80c7,0.004483985
11e40b77,0.9847927
68ef9a7b,0.89975774
9e71b979,0.9984926
468c860e,0.71106184
db924274,1.1189733e-07
bd440b55,1.3438527e-21
00aa3cc0,0.51530635
4a12a86b,0.95469934
2c6d8b37,0.20471272
e3627025,0.7527055
be761ffe,0.028763944
b0656196,0.9205937
ece21805,0.8833253
588abb8a,2.2302957e-14
6cbbefe2,0.65193176
4b8bfbee,0.75974697
6e92fb57,0.25861317
9a44a5f2,0.17557658
4f0b2b92,0.59731823
1505b82b,0.68054914
7d466bf9,0.6472804
576c6542,0.89160144
8291657d,0.16195063
f511d824,0.92827135
4d47c4c7,0.7079165
fa54293b,0.86819667
01b9a8b1,0.00010401041
c28c7b2c,0.8518379
584ce991,0.8754537
f3f4b189,0.8314448
7198ab97,1.0165197e-14
5e72d0b6,0.92016876
f6515d3b,0.736624
8bc9742d,0.44875443
22c36469,0.991542
7fcfd569,0.966714
80a85ac1,0.8638623
76ba4556,0.03961074
bb77bbf5,0.69507104
3f73ab1e,0.88538074
097e911c,9.32104e-09
e10f4392,0.83601815
806d5b36,0.8723705
3d39d621,0.0009801512
fde36964,0.19285664
e0f2ae24,0.8706403
f6988945,0.43544218
3b11719a,0.12371828
0deb60e7,1.4274854e-05
c0b9e68a,2.9668523e-15
3494a0d1,0.09261945
acbb9196,9.329773e-09
52986021,0.7048048
d544ca63,1.3654193e-09
65f12c9d,1.5071541e-06
b2481ac9,0.9994585
c243a8fa,1.5896982e-09
72d75152,1.300068e-05
8bab8f93,0.7911223
cd4e72c6,3.058082e-08
650ce31e,0.98679787
b7e02cd3,0.9902712
31c6cf57,0.01603266
a602c92d,0.427282
b00d875e,0.90327775
b9fe2749,0.17556457
24ec82b4,0.898913
b4e44ab4,1.7813791e-13
5cac86aa,0.76293993
521c5d2b,0.95216036
edc2db0b,0.14775352
99042dbf,0.6618446
284a1e3b,0.44207823
2b162deb,0.560842
7b2d72ff,0.6901409
98976b64,0.97763276
df369406,0.99955803
ba529f7f,0.7563422
0ee35685,5.4262716e-14
5c9153a7,0.9375106
c34bfffa,0.3759277
7f2f2bef,0.84381604
36b6304f,0.99511683
8500f7a8,0.7437483
31edcffe,0.22709338
b17fc779,0.6697599
b1301f39,0.34003648
78f1eb1c,0.5001359
29fd91a7,9.968311e-16
7fc4ec36,0.594009
6d519a8f,0.70899457
b98b48fe,0.7247492
00798379,0.6686923
b182e233,0.9999813
72481332,0.29299065
a3dd6b46,0.6950938
55e1a2fa,6.0433174e-13
ca167f7e,0.723868
a2f6fc60,0.63788235
c12ce38d,0.7970635
41cc3cf1,0.49971655
75d15e82,0.88223267
3ea7f47e,0.9676301
f78236c5,0.8997462
23e4de19,0.98384124
46bb840e,0.6915348
0163756d,0.99999857
760c3340,0.32227015
f657d0b3,0.73402315
2834e5e7,0.7761664
e1c188b9,0.2745632
ebc4685b,0.41818264
dad4ec14,0.99478215
598af27d,0.0009495957
b4dc7f97,0.3093529
720f420d,0.5922986
c76d8118,0.94731814
b471c603,0.999884
d7f44170,8.3571715e-05
c9b9f79f,0.0073861517
ab4da4fb,0.99781466
178aa124,0.029931035
8c5d18fd,0.0027795793
cf2a2fc7,1.3227846e-08
2e246f9f,0.746502
2ba7907a,2.2634117e-08
f214540a,0.8542483
03d3ec95,0.48148197
63d2d8ae,0.7617517
baaaa0bb,0.9593333
156bd669,0.81990427
cec57749,0.15319778
451cf7a1,0.9954997
67ee7a39,4.7911144e-05
0e8a2a9a,1.3974162e-05
a52e73bd,0.12425989
e6ac7aee,0.93753254
7a85f62a,0.71377146
43a086e4,0.9915115
32136d23,1.03391e-12
e7f5ccba,0.71910197
58476959,0.9751116
8ccec255,0.97769094
4b22ad9f,0.39439085
a1401886,0.6687269
2686bacc,0.06470582
2989e2e0,0.28214094
b77deb16,0.7174136
08493b52,2.693106e-13
23d82bac,0.44436985
9ac4b71e,0.7944872
e6ddc0f5,0.26349172
17832ef4,0.71786463
ed60af4f,0.8652997
aaa95c59,0.80526775
f9a48982,0.00032721972
316eab1d,8.414298e-15
2a57d8ad,0.73043174
6f19f77d,0.809727
8da56219,4.729093e-12
67fb6867,0.6786353
ce92720e,0.00020431045
2893de1d,0.1746266
257e9545,0.6968007
f3dd39cf,0.745066
5b6ac9d0,0.004916675
71d93ab6,1.3996883e-09
ba6f3747,0.9350365
22c4a251,0.9590974
663a0e81,0.5674339
006abe61,0.013403551
73101c44,0.72679424
6532ea43,0.114884876
6b212e40,0.8092364
ba767a4e,0.3459633
b68fda7b,0.6461148
8c7e4855,0.022779724
6e303b94,1.0
973c63c0,0.9099263
91bc8a61,2.6464243e-06
b9d42d7e,0.6992892
1e50c3f4,0.8494322
e6515685,0.9676508
c0d02666,0.9853153
420c7bc4,5.2188232e-05
35d0788a,0.51893026
56f15158,1.0
f0a0586b,0.76294667
ee809167,0.5765203
83f5d9e4,0.8595926
e897ba70,0.1421696
da4f1697,0.7220199
6a5c8da8,0.99305236
b352e469,0.4363423
e7fc4119,0.030055871
95906de0,0.84357893
f6a9fa75,0.9170274
f0e65285,0.52506
00ba1b5a,0.68899477
c6452bbc,0.0030725582
10841913,0.000101317484
55a784b5,4.134991e-11
37d789ea,0.75761956
6e7afade,0.7150488
98cf7b29,0.63212734
81f2879e,0.999881
6ac9185e,0.37839615
37799494,0.01653901
37cfb516,0.6991107
3999e2a6,0.8607315
571a73c4,0.8755946
5c946fa7,0.6806847
293d4dcf,0.79388064
92165d7c,0.82384294
4af76897,0.941152
fb33d700,0.00695946
86e22626,0.97159505
da603904,0.7630903
c85e38bf,0.99665856
8046c7d3,0.7660108
115f4b3c,0.5168936
1b513356,0.73442394
aeff3630,0.1272423
707505e3,1.1001152e-08
2494f3db,1.1601411e-09
8711f61e,0.84083486
381bdd01,6.601301e-10
efc85238,0.9689733
ea62c1f2,0.6912776
738bc412,0.99348575
b6357cd7,0.058858834
dcbd2946,0.69998187
60d6c35b,0.92012584
a66ab78b,0.55506635
1a71e92f,3.0123945e-05
9adc2c2a,0.70066667
00503faa,6.929131e-10
cddbbe52,0.91344863
bda9d3f7,0.5389426
a3396076,8.9026325e-05
f96b8060,0.39209995
1f692c31,1.1121751e-11
80fc2b4c,0.5511523
bcde0042,0.20629776
00abc1a2,0.783905
19dd8b45,0.0009474719
21c789c0,0.84425515
47a552ec,7.001537e-05
7817f1f6,0.59576386
3a9d0cd3,0.08662154
6a461834,0.003804055
9bebaa19,0.9717685
f1c137fc,0.19903772
c10a2b86,0.7457178
f7078526,0.80822563
ca783374,0.7250402
8288ecbc,0.8094041
6c8cc252,0.6958654
d0d8eac7,0.84516823
ca13b8fc,0.9030939
b6f813a0,9.3843803e-14
a7f9dd0c,0.9986546
2b3dce68,3.5119428e-13
d3ddf42a,0.8040347
ad975bfd,0.8359462
d6684c82,0.88347757
cff528a7,0.80105364
f320ea1f,0.9590228
d70f80d8,0.9836512
301e2089,0.75719
f2101db5,0.32030815
e9609fde,4.637638e-10
6b06f3d4,0.15058745
dc5f06a5,0.9448958
ad3b1c8d,0.78321624
87fa851f,0.87892485
edfe0d9e,0.01806018
484e7e3f,0.71915483
747fc25f,1.6687734e-07
06e201c9,0.70880604
6a7b7b16,0.00022250014
76f51088,0.89663965
0c6ce303,0.66109383
a8750a23,0.27768353
005d1a8d,0.9809457
7f0be083,1.3198422e-14
7a0f2f2f,0.615125
e1f9257f,0.6861373
a6fb4681,0.81502944
c1c7e9be,0.025088862
ac869afa,0.68614304
e99c19c1,0.70257163
bbef7d99,0.8864055
37e2e959,0.79991066
cbcaf60b,1.5303076e-22
87e7af15,0.9504333
343c2321,0.36374894
86bceac5,0.35984868
4ab48f91,0.41470543
5f483683,0.029202493
08d13069,0.87430483
c35ffbea,0.7093698
fe432129,0.9995684
f5f77552,0.0067284144
59eef4b5,0.91688365
8a9683f3,0.0028385483
3469718e,0.71531343
403b44fb,0.7327785
41b9e7ec,0.014118696
41f2ae81,6.9048055e-13
f08c166b,4.31441e-21
6b2ff695,0.9448551
80896ecf,0.30118883
ae4686ff,0.11877663
c7f2e193,0.41407517
f225df4e,0.8705682
c1746a28,0.015111364
b784e5eb,0.85573643
c3dde492,0.05490029
1f8ded3b,0.7043754
c94ccf7c,2.3371497e-19
cb094c48,0.011352779
a3c7ad85,1.6913887e-13
50e04b40,0.7921705
1e4c051e,0.99162227
8988d5d3,0.99766433
c642619f,0.08476274
c6acb363,0.2091782
8be4b652,0.9062585
44dca4a2,0.7720943
f907ebd5,0.9411632
f7dd1654,0.7665245
0c758a71,0.73354906
f9b8bbb3,0.81778175
7c70db2c,1.0
c8dc61a5,0.5394394
85d93789,0.060297754
dca344ad,0.5373648
af2fbdce,0.8816071
8b83889a,0.58556896
78dfc07d,0.99964726
4e94be53,0.70086336
0e817454,0.7742135
dfe6fa99,0.0019024062
3edc1cc0,0.6230402
8c6dbe7d,0.6069363
bdf32d47,0.8026692
2760f741,0.8274903
ef55d0c0,0.22566243
8fcfa985,0.91124916
60161993,0.64230335
25ad6a48,0.75083935
696f6720,8.477984e-14
04362967,0.922848
5258c583,0.85077506
f879fe70,0.5860642
2439dfdc,3.675164e-11
ac950d25,0.98506886
e6959965,9.638517e-07
19a32064,0.914104
5d50c406,0.8788253
dcec8355,0.8713972
5c8d42bb,0.22944413
51c63020,0.08311211
084e91db,0.87654173
6b8a360a,0.014257802
9472ba7d,0.7381638
44a04f77,0.9375837
942e9022,1.0
527e6832,0.9999999
9e227218,0.590409
604418cf,0.67229116
1cb56f66,0.00012350688
0c6632d8,0.72568107
f4a5d0a4,0.8000332
dfdc63d6,0.81973076
30aa34b3,0.9661591
17e1ddd6,0.9238674
d537c796,0.55902666
c767fce2,0.00020057055
b99a21ba,0.004829738
ba1b5388,0.69471925
cecd5499,0.975972
bb76f9a9,0.9984201
65c7d23c,5.94689e-13
ec5777c1,0.8175775
5e6863d7,0.99719846
d8776c31,0.84032524
d2259acc,0.00462771
d99d01b1,0.0115626445
b7baff6a,0.726548
a6bf99c2,0.966663
b01fdaf1,0.9950482
dd8ad5ed,0.3910178
9cff4ede,0.90272516
14ab6ce9,0.9195761
d0868f38,0.37911254
7351accf,0.0071584457
8469d948,0.7236294
9cc731e6,0.68760294
c991b886,0.9298783
15c427d5,0.98466045
7c7afc5f,0.8501054
99cd0a99,0.055737246
1d4e77b5,0.5881782
ff2d1583,0.69647807
1041e785,0.49401215
0ce1b293,0.986696
8ba6ac8b,4.6796794e-12
7c0d1b8c,0.99144804
b8365041,0.009784394
844e0e89,0.9275229
f9075b74,0.7595683
26758b1d,1.6036688e-07
c071ddaa,0.7035366
e5664562,0.927427
5ab278a3,0.99579155
9135a187,7.875094e-08
199b3b1c,0.0003755372
99772654,0.23752522
fefe466b,9.252411e-11
0a0a0a22,0.73713
765bfc2a,6.0196503e-06
65c8d6d5,0.8899154
cc895cb8,0.79458773
73664654,0.6999411
b3a8a04e,0.3253215
da02c8c5,5.354504e-12
5359feb3,0.5554339
72201aa5,0.0030108844
a0f90d86,0.00066336273
6636f228,0.82091033
505fec03,0.52490294
6bc192b8,0.7018179
3cf96637,1.0
8b118095,1.4914347e-22
5ee7a2d0,0.005625643
777c5dd0,1.1570743e-06
fb470e0f,0.99850696
3dd51326,0.96020025
274ddcfb,0.01707796
40e0e281,0.96406376
4ee8792b,8.1620155e-11
b7073f4b,0.6745587
57746572,0.47592756
c663ce18,0.94024044
8e4a1245,0.30959287
61a8d153,0.9633023
f542678c,0.054955132
b5634a66,0.5895725
2f45d195,9.635671e-16
292f4a29,4.2334585e-16
1c05dc2a,0.009741053
d55bd660,0.7944081
f4a5f0d1,0.99166614
431c633e,0.4235667
f405840f,0.9894995
b99f6ab7,0.024835397
c5a74119,0.983648
11a31337,0.8725564
766b2fed,1.0328865e-13
8c4798af,0.98913634
85a25590,0.9630823
5cc7453a,0.83465034
bf6837a6,0.9479854
027d40aa,0.8037103
fed054e5,0.2185898
8caa268c,0.9952224
def46fec,0.90995365
4b85d4b5,0.512486
20eb4bf0,0.8865474
38511b3d,0.99741286
f89f4fd5,0.037957706
9364c592,0.9503448
9dadbf56,0.5377477
9f2f6c98,4.4720984e-08
a401ce15,6.901e-05
d4dbb7bc,0.6092634
630ce8fc,0.8579577
cb11a60d,0.54749894
5b401901,1.7577511e-08
3db072ff,0.8591441
13a62b30,0.72867256
af587b12,0.47631705
cb657124,0.94537324
8fc19121,0.9901246
a115756d,0.9778837
927737e3,5.061386e-13
756a273b,0.9558435
a488956f,6.666726e-06
378606db,0.9999999
3e01d989,0.7546133
a7831a63,0.023784347
7321a6b9,0.571538
c1cb7c8f,0.20632897
b2fc2d63,0.6078026
131c0fd8,5.916735e-18
03f9ac23,0.70409846
23b33e7e,0.066586465
1c5a5994,0.8062909
f421dd8f,0.1376579
cb80fc56,0.7042116
